catalogue_obsid|catalogue_obsdate|catalogue_lmjd|catalogue_mjd|catalogue_planid|catalogue_spid|catalogue_fiberid|catalogue_class|catalogue_subclass|catalogue_z|catalogue_ra|catalogue_dec|stellar_teff|stellar_logg|stellar_feh|stellar_rv|obsfits_file
565802240|2017-04-25|57869|57868|HD165712N321400M02|2|240|GALAXY|Non|0.1373180000|253.4409354000|30.7190173000|||||20170425/HD165712N321400M02/spec-57869-HD165712N321400M02_sp02-240.fits.gz
565907217|2017-04-26|57870|57869|HD104559N565515M02|7|217|GALAXY|Non|0.1448740000|164.3001188000|55.0464398000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-217.fits.gz
565912009|2017-04-26|57870|57869|HD104559N565515M02|12|9|GALAXY|Non|0.1014690000|163.8668325000|58.4373178000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-009.fits.gz
565911006|2017-04-26|57870|57869|HD104559N565515M02|11|6|GALAXY|Non|0.1161450000|160.7224451000|58.7878335000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-006.fits.gz
565911014|2017-04-26|57870|57869|HD104559N565515M02|11|14|GALAXY|Non|0.0658210000|160.6125650000|58.8457240000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-014.fits.gz
565911017|2017-04-26|57870|57869|HD104559N565515M02|11|17|GALAXY|Non|0.1178600000|160.5078406000|58.9670613000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-017.fits.gz
565911023|2017-04-26|57870|57869|HD104559N565515M02|11|23|GALAXY|Non|0.1148590000|160.3046965000|58.9677278000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-023.fits.gz
565911024|2017-04-26|57870|57869|HD104559N565515M02|11|24|GALAXY|Non|0.2390370000|160.4756375000|58.7360663000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-024.fits.gz
565911025|2017-04-26|57870|57869|HD104559N565515M02|11|25|GALAXY|Non|0.1173730000|160.5297296000|58.8749436000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-025.fits.gz
565911026|2017-04-26|57870|57869|HD104559N565515M02|11|26|GALAXY|Non|0.1980530000|162.2263293000|59.3287014000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-026.fits.gz
565911033|2017-04-26|57870|57869|HD104559N565515M02|11|33|GALAXY|Non|0.0284560000|162.0957207000|59.3816118000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-033.fits.gz
565911044|2017-04-26|57870|57869|HD104559N565515M02|11|44|GALAXY|Non|0.1307240000|162.6991879000|59.0633307000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-044.fits.gz
565911045|2017-04-26|57870|57869|HD104559N565515M02|11|45|GALAXY|Non|0.0457120000|162.7875853000|59.1747989000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-045.fits.gz
565911054|2017-04-26|57870|57869|HD104559N565515M02|11|54|GALAXY|Non|0.0844340000|161.9291928000|58.4683436000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-054.fits.gz
565911069|2017-04-26|57870|57869|HD104559N565515M02|11|69|GALAXY|Non|0.1393800000|161.9295927000|58.5071862000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-069.fits.gz
565911077|2017-04-26|57870|57869|HD104559N565515M02|11|77|GALAXY|Non|0.0165020000|160.8156846000|58.4762282000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-077.fits.gz
565911081|2017-04-26|57870|57869|HD104559N565515M02|11|81|GALAXY|Non|0.1190230000|160.7740028000|58.6977505000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-081.fits.gz
565911088|2017-04-26|57870|57869|HD104559N565515M02|11|88|GALAXY|Non|0.0313580000|161.1526686000|58.6512442000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-088.fits.gz
565911113|2017-04-26|57870|57869|HD104559N565515M02|11|113|GALAXY|Non|0.2122880000|162.3285708000|58.8991670000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-113.fits.gz
565911135|2017-04-26|57870|57869|HD104559N565515M02|11|135|GALAXY|Non|0.0284430000|160.9229590000|59.2816109000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-135.fits.gz
565911137|2017-04-26|57870|57869|HD104559N565515M02|11|137|GALAXY|Non|0.0281120000|160.9197514000|59.3072286000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-137.fits.gz
565911145|2017-04-26|57870|57869|HD104559N565515M02|11|145|GALAXY|Non|0.0276540000|161.0158672000|59.3770981000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-145.fits.gz
565911150|2017-04-26|57870|57869|HD104559N565515M02|11|150|GALAXY|Non|0.1989690000|160.7851922000|59.1837330000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-150.fits.gz
565911160|2017-04-26|57870|57869|HD104559N565515M02|11|160|GALAXY|Non|0.1139780000|160.2681807000|59.2981621000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-160.fits.gz
565911162|2017-04-26|57870|57869|HD104559N565515M02|11|162|GALAXY|Non|0.1195060000|160.6618498000|59.2040166000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-162.fits.gz
565911178|2017-04-26|57870|57869|HD104559N565515M02|11|178|GALAXY|Non|0.1190560000|161.1529353000|58.8638683000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-178.fits.gz
565911180|2017-04-26|57870|57869|HD104559N565515M02|11|180|GALAXY|Non|0.0727010000|161.0032573000|58.7602632000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-180.fits.gz
565911181|2017-04-26|57870|57869|HD104559N565515M02|11|181|GALAXY|Non|0.0316840000|161.7433498000|58.9220837000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-181.fits.gz
565911218|2017-04-26|57870|57869|HD104559N565515M02|11|218|GALAXY|Non|0.1176750000|161.8403376000|59.1739288000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-218.fits.gz
565911223|2017-04-26|57870|57869|HD104559N565515M02|11|223|GALAXY|Non|0.0277620000|161.6559528000|59.3707417000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-223.fits.gz
565911232|2017-04-26|57870|57869|HD104559N565515M02|11|232|GALAXY|Non|0.1173150000|161.6260394000|58.4625260000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-232.fits.gz
565911235|2017-04-26|57870|57869|HD104559N565515M02|11|235|GALAXY|Non|0.1152680000|161.6790988000|58.5495521000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-235.fits.gz
565911237|2017-04-26|57870|57869|HD104559N565515M02|11|237|GALAXY|Non|0.1398630000|161.8105288000|58.6039266000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-237.fits.gz
565911240|2017-04-26|57870|57869|HD104559N565515M02|11|240|GALAXY|Non|0.1160930000|161.2791439000|58.6083278000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-240.fits.gz
565911242|2017-04-26|57870|57869|HD104559N565515M02|11|242|GALAXY|Non|0.1156760000|161.6929859000|58.6638756000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-242.fits.gz
565911243|2017-04-26|57870|57869|HD104559N565515M02|11|243|GALAXY|Non|0.0732730000|161.6465647000|58.5946165000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-243.fits.gz
565911247|2017-04-26|57870|57869|HD104559N565515M02|11|247|GALAXY|Non|0.2440270000|161.7732300000|58.4616040000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-247.fits.gz
565911248|2017-04-26|57870|57869|HD104559N565515M02|11|248|GALAXY|Non|0.1190200000|161.6465602000|58.5252196000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-248.fits.gz
565911250|2017-04-26|57870|57869|HD104559N565515M02|11|250|GALAXY|Non|0.1402680000|161.6802899000|58.7875507000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp11-250.fits.gz
565905007|2017-04-26|57870|57869|HD104559N565515M02|5|7|GALAXY|Non|0.1361220000|162.0599817000|55.5485655000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-007.fits.gz
565905008|2017-04-26|57870|57869|HD104559N565515M02|5|8|GALAXY|Non|0.1761120000|161.7975071000|55.4937616000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-008.fits.gz
565905020|2017-04-26|57870|57869|HD104559N565515M02|5|20|GALAXY|Non|0.2054990000|162.0976179000|55.4810805000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-020.fits.gz
565905024|2017-04-26|57870|57869|HD104559N565515M02|5|24|GALAXY|Non|0.0926880000|161.9596128000|55.4580152000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-024.fits.gz
565905026|2017-04-26|57870|57869|HD104559N565515M02|5|26|GALAXY|Non|0.0250440000|160.9258669000|55.7513376000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-026.fits.gz
565905027|2017-04-26|57870|57869|HD104559N565515M02|5|27|GALAXY|Non|0.1582330000|161.1281214000|55.8819820000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-027.fits.gz
565905030|2017-04-26|57870|57869|HD104559N565515M02|5|30|GALAXY|Non|0.1812900000|160.8697081000|55.8739592000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-030.fits.gz
565905034|2017-04-26|57870|57869|HD104559N565515M02|5|34|GALAXY|Non|0.1754270000|161.3864974000|55.7739868000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-034.fits.gz
565905035|2017-04-26|57870|57869|HD104559N565515M02|5|35|GALAXY|Non|0.1799500000|161.3329604000|55.9294240000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-035.fits.gz
565905041|2017-04-26|57870|57869|HD104559N565515M02|5|41|GALAXY|Non|0.0693040000|161.0299933000|55.9626624000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-041.fits.gz
565905048|2017-04-26|57870|57869|HD104559N565515M02|5|48|GALAXY|Non|0.0431740000|161.0475303000|55.8232895000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-048.fits.gz
565905061|2017-04-26|57870|57869|HD104559N565515M02|5|61|GALAXY|Non|0.1816680000|160.2679002000|56.2143084000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-061.fits.gz
565905068|2017-04-26|57870|57869|HD104559N565515M02|5|68|GALAXY|Non|0.0479090000|160.6596798000|56.2668681000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-068.fits.gz
565905081|2017-04-26|57870|57869|HD104559N565515M02|5|81|GALAXY|Non|0.1357190000|160.9154680000|55.5257639000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-081.fits.gz
565905095|2017-04-26|57870|57869|HD104559N565515M02|5|95|GALAXY|Non|0.1701180000|160.9722689000|55.4386693000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-095.fits.gz
565905100|2017-04-26|57870|57869|HD104559N565515M02|5|100|GALAXY|Non|0.1304040000|160.8203758000|55.5924328000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-100.fits.gz
565905102|2017-04-26|57870|57869|HD104559N565515M02|5|102|GALAXY|Non|0.0915610000|161.9485551000|56.1179779000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-102.fits.gz
565905103|2017-04-26|57870|57869|HD104559N565515M02|5|103|GALAXY|Non|0.0752140000|161.8167281000|55.9405072000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-103.fits.gz
565905124|2017-04-26|57870|57869|HD104559N565515M02|5|124|GALAXY|Non|0.0465960000|161.7198778000|56.2518671000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-124.fits.gz
565905125|2017-04-26|57870|57869|HD104559N565515M02|5|125|GALAXY|Non|0.1656240000|162.0822774000|56.1359301000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-125.fits.gz
565905150|2017-04-26|57870|57869|HD104559N565515M02|5|150|GALAXY|Non|0.0703110000|161.8574352000|55.7090407000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-150.fits.gz
565905157|2017-04-26|57870|57869|HD104559N565515M02|5|157|GALAXY|Non|0.2288280000|160.9888124000|56.1237594000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-157.fits.gz
565905176|2017-04-26|57870|57869|HD104559N565515M02|5|176|GALAXY|Non|0.1108610000|159.5471681000|56.1661721000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-176.fits.gz
565905189|2017-04-26|57870|57869|HD104559N565515M02|5|189|GALAXY|Non|0.0463970000|159.6186448000|56.0455807000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-189.fits.gz
565905203|2017-04-26|57870|57869|HD104559N565515M02|5|203|GALAXY|Non|0.1308620000|160.3084769000|55.4907351000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-203.fits.gz
565905205|2017-04-26|57870|57869|HD104559N565515M02|5|205|GALAXY|Non|0.1583740000|160.4626081000|55.5499468000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-205.fits.gz
565905226|2017-04-26|57870|57869|HD104559N565515M02|5|226|GALAXY|Non|0.3227150000|160.2981600000|55.8617670000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-226.fits.gz
565905235|2017-04-26|57870|57869|HD104559N565515M02|5|235|GALAXY|Non|0.0867420000|160.1558510000|55.7766706000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp05-235.fits.gz
565912003|2017-04-26|57870|57869|HD104559N565515M02|12|3|GALAXY|Non|0.0793780000|163.8348643000|58.3155479000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-003.fits.gz
565912004|2017-04-26|57870|57869|HD104559N565515M02|12|4|GALAXY|Non|0.1626980000|164.1925795000|58.3923988000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-004.fits.gz
565912026|2017-04-26|57870|57869|HD104559N565515M02|12|26|GALAXY|Non|0.1848890000|163.7146747000|59.0266642000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-026.fits.gz
565912041|2017-04-26|57870|57869|HD104559N565515M02|12|41|GALAXY|Non|0.0496780000|163.6375283000|58.9888553000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-041.fits.gz
565912050|2017-04-26|57870|57869|HD104559N565515M02|12|50|GALAXY|Non|0.1139190000|163.7927232000|59.0943475000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-050.fits.gz
565912063|2017-04-26|57870|57869|HD104559N565515M02|12|63|GALAXY|Non|0.1984590000|163.3342398000|58.8886805000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-063.fits.gz
565912077|2017-04-26|57870|57869|HD104559N565515M02|12|77|GALAXY|Non|0.1016470000|163.6846500000|58.3860570000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-077.fits.gz
565912082|2017-04-26|57870|57869|HD104559N565515M02|12|82|GALAXY|Non|0.1615270000|163.6216181000|58.4890634000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-082.fits.gz
565912085|2017-04-26|57870|57869|HD104559N565515M02|12|85|GALAXY|Non|0.1158790000|163.4108341000|58.5563412000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-085.fits.gz
565912089|2017-04-26|57870|57869|HD104559N565515M02|12|89|GALAXY|Non|0.1316440000|163.5538920000|58.5419264000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-089.fits.gz
565912090|2017-04-26|57870|57869|HD104559N565515M02|12|90|GALAXY|Non|0.2044920000|163.5902216000|58.3958020000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-090.fits.gz
565912101|2017-04-26|57870|57869|HD104559N565515M02|12|101|GALAXY|Non|0.1716040000|164.6300810000|58.4804804000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-101.fits.gz
565912112|2017-04-26|57870|57869|HD104559N565515M02|12|112|GALAXY|Non|0.1314940000|164.4918908000|58.3813850000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-112.fits.gz
565912123|2017-04-26|57870|57869|HD104559N565515M02|12|123|GALAXY|Non|0.1722210000|164.8030459000|58.3556937000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-123.fits.gz
565912130|2017-04-26|57870|57869|HD104559N565515M02|12|130|GALAXY|Non|0.1999130000|162.4599206000|58.5663318000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-130.fits.gz
565912139|2017-04-26|57870|57869|HD104559N565515M02|12|139|GALAXY|Non|0.1152110000|162.4791155000|58.6539928000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-139.fits.gz
565912150|2017-04-26|57870|57869|HD104559N565515M02|12|150|GALAXY|Non|0.1315320000|162.7989192000|58.5871559000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-150.fits.gz
565912158|2017-04-26|57870|57869|HD104559N565515M02|12|158|GALAXY|Non|0.1143400000|164.1576960000|58.1898273000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-158.fits.gz
565912163|2017-04-26|57870|57869|HD104559N565515M02|12|163|GALAXY|Non|0.1323930000|164.7498870000|58.2568833000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-163.fits.gz
565912168|2017-04-26|57870|57869|HD104559N565515M02|12|168|GALAXY|Non|0.1329870000|164.7079231000|58.2077884000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-168.fits.gz
565912169|2017-04-26|57870|57869|HD104559N565515M02|12|169|GALAXY|Non|0.0767330000|164.4620401000|58.2376276000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-169.fits.gz
565912183|2017-04-26|57870|57869|HD104559N565515M02|12|183|GALAXY|Non|0.1167740000|164.3000662000|58.8789306000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-183.fits.gz
565912185|2017-04-26|57870|57869|HD104559N565515M02|12|185|GALAXY|Non|0.0495900000|164.1457720000|58.7967225000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-185.fits.gz
565912199|2017-04-26|57870|57869|HD104559N565515M02|12|199|GALAXY|Non|0.1313950000|164.4738489000|58.6647300000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-199.fits.gz
565912203|2017-04-26|57870|57869|HD104559N565515M02|12|203|GALAXY|Non|0.1600810000|164.9151845000|58.2983472000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-203.fits.gz
565912210|2017-04-26|57870|57869|HD104559N565515M02|12|210|GALAXY|Non|0.0323470000|165.3475079000|58.0963543000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-210.fits.gz
565912214|2017-04-26|57870|57869|HD104559N565515M02|12|214|GALAXY|Non|0.1708990000|165.0092464000|58.2059156000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-214.fits.gz
565912242|2017-04-26|57870|57869|HD104559N565515M02|12|242|GALAXY|Non|0.1001360000|163.3482800000|59.0026850000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp12-242.fits.gz
565907006|2017-04-26|57870|57869|HD104559N565515M02|7|6|GALAXY|Non|0.0744650000|163.2270809000|55.0595963000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-006.fits.gz
565907008|2017-04-26|57870|57869|HD104559N565515M02|7|8|GALAXY|Non|0.0698920000|163.1537916000|55.0676500000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-008.fits.gz
565907018|2017-04-26|57870|57869|HD104559N565515M02|7|18|GALAXY|Non|0.1778850000|163.5880214000|55.2057749000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-018.fits.gz
565907027|2017-04-26|57870|57869|HD104559N565515M02|7|27|GALAXY|Non|0.0738480000|162.9419460000|55.3336420000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-027.fits.gz
565907028|2017-04-26|57870|57869|HD104559N565515M02|7|28|GALAXY|Non|0.0723050000|162.8709990000|55.3632590000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-028.fits.gz
565907030|2017-04-26|57870|57869|HD104559N565515M02|7|30|GALAXY|Non|0.0727650000|162.6609354000|55.2475979000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-030.fits.gz
565907038|2017-04-26|57870|57869|HD104559N565515M02|7|38|GALAXY|Non|0.1755990000|162.4878234000|55.3268375000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-038.fits.gz
565907039|2017-04-26|57870|57869|HD104559N565515M02|7|39|GALAXY|Non|0.0745640000|162.7838783000|55.2162347000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-039.fits.gz
565907043|2017-04-26|57870|57869|HD104559N565515M02|7|43|GALAXY|Non|0.0742340000|162.8390130000|55.1708013000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-043.fits.gz
565907044|2017-04-26|57870|57869|HD104559N565515M02|7|44|GALAXY|Non|0.1431070000|162.5742352000|55.2948859000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-044.fits.gz
565907045|2017-04-26|57870|57869|HD104559N565515M02|7|45|GALAXY|Non|0.1431920000|162.7102551000|55.0653851000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-045.fits.gz
565907046|2017-04-26|57870|57869|HD104559N565515M02|7|46|GALAXY|Non|0.0754320000|162.8558080000|55.2708730000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-046.fits.gz
565907066|2017-04-26|57870|57869|HD104559N565515M02|7|66|GALAXY|Non|0.0663400000|164.1734206000|55.2254231000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-066.fits.gz
565907067|2017-04-26|57870|57869|HD104559N565515M02|7|67|GALAXY|Non|0.0475670000|163.9172183000|55.4658406000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-067.fits.gz
565907083|2017-04-26|57870|57869|HD104559N565515M02|7|83|GALAXY|Non|0.0662250000|164.4093790000|55.2419788000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-083.fits.gz
565907084|2017-04-26|57870|57869|HD104559N565515M02|7|84|GALAXY|Non|0.1247490000|164.4200027000|55.4735989000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-084.fits.gz
565907087|2017-04-26|57870|57869|HD104559N565515M02|7|87|GALAXY|Non|0.2167060000|164.4846566000|55.1803111000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-087.fits.gz
565907089|2017-04-26|57870|57869|HD104559N565515M02|7|89|GALAXY|Non|0.1775990000|164.4194840000|55.2889250000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-089.fits.gz
565907102|2017-04-26|57870|57869|HD104559N565515M02|7|102|GALAXY|Non|0.0619230000|163.3384559000|55.5757176000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-102.fits.gz
565907104|2017-04-26|57870|57869|HD104559N565515M02|7|104|GALAXY|Non|0.1296710000|163.1582763000|55.4360738000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-104.fits.gz
565907105|2017-04-26|57870|57869|HD104559N565515M02|7|105|GALAXY|Non|0.0734280000|162.9811530000|55.3909350000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-105.fits.gz
565907106|2017-04-26|57870|57869|HD104559N565515M02|7|106|GALAXY|Non|0.0738360000|163.1073455000|55.3637516000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-106.fits.gz
565907107|2017-04-26|57870|57869|HD104559N565515M02|7|107|GALAXY|Non|0.1441300000|163.1200503000|55.5591206000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-107.fits.gz
565907108|2017-04-26|57870|57869|HD104559N565515M02|7|108|GALAXY|Non|0.0729170000|163.2517948000|55.3348773000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-108.fits.gz
565907109|2017-04-26|57870|57869|HD104559N565515M02|7|109|GALAXY|Non|0.0476860000|163.6535251000|55.5875781000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-109.fits.gz
565907128|2017-04-26|57870|57869|HD104559N565515M02|7|128|GALAXY|Non|0.0762780000|164.7251953000|55.5673342000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-128.fits.gz
565907153|2017-04-26|57870|57869|HD104559N565515M02|7|153|GALAXY|Non|0.1760570000|163.0172698000|55.0687908000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-153.fits.gz
565907154|2017-04-26|57870|57869|HD104559N565515M02|7|154|GALAXY|Non|0.1877070000|163.2645799000|54.9868872000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-154.fits.gz
565907168|2017-04-26|57870|57869|HD104559N565515M02|7|168|GALAXY|Non|0.1176490000|163.0465575000|54.8813017000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-168.fits.gz
565907172|2017-04-26|57870|57869|HD104559N565515M02|7|172|GALAXY|Non|0.1990320000|162.6864987000|55.0288478000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-172.fits.gz
565907189|2017-04-26|57870|57869|HD104559N565515M02|7|189|GALAXY|Non|0.1362720000|164.2142716000|55.6307099000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-189.fits.gz
565907199|2017-04-26|57870|57869|HD104559N565515M02|7|199|GALAXY|Non|0.1573520000|164.0843624000|55.6787115000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-199.fits.gz
565907206|2017-04-26|57870|57869|HD104559N565515M02|7|206|GALAXY|Non|0.1451370000|164.2648653000|54.9873866000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-206.fits.gz
565907213|2017-04-26|57870|57869|HD104559N565515M02|7|213|GALAXY|Non|0.0727480000|163.7738349000|55.0557015000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-213.fits.gz
565907226|2017-04-26|57870|57869|HD104559N565515M02|7|226|GALAXY|Non|0.0729120000|163.6466821000|54.9932100000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-226.fits.gz
565907228|2017-04-26|57870|57869|HD104559N565515M02|7|228|GALAXY|Non|0.0715980000|163.4565124000|54.9097097000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-228.fits.gz
565907231|2017-04-26|57870|57869|HD104559N565515M02|7|231|GALAXY|Non|0.0727100000|163.4002106000|54.7756453000|||||20170426/HD104559N565515M02/spec-57870-HD104559N565515M02_sp07-231.fits.gz
