catalogue_obsid|catalogue_obsdate|catalogue_lmjd|catalogue_mjd|catalogue_planid|catalogue_spid|catalogue_fiberid|catalogue_class|catalogue_subclass|catalogue_z|catalogue_ra|catalogue_dec|stellar_teff|stellar_logg|stellar_feh|stellar_rv|obsfits_file
566708117|2017-04-28|57872|57871|HD143840N300053M02|8|117|QSO|Non|1.3111700000|220.5497900000|28.9677720000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp08-117.fits.gz
566708128|2017-04-28|57872|57871|HD143840N300053M02|8|128|QSO|Non|1.7930470000|220.7956700000|29.0427810000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp08-128.fits.gz
566708205|2017-04-28|57872|57871|HD143840N300053M02|8|205|QSO|Non|1.2511910000|220.5949113000|28.7150189000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp08-205.fits.gz
566713008|2017-04-28|57872|57871|HD143840N300053M02|13|8|QSO|Non|1.2198500000|222.2323961000|30.3511777000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp13-008.fits.gz
566713083|2017-04-28|57872|57871|HD143840N300053M02|13|83|QSO|Non|1.9462290000|221.8847300000|29.8814760000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp13-083.fits.gz
566713155|2017-04-28|57872|57871|HD143840N300053M02|13|155|QSO|Non|0.2760310000|221.2923833000|30.8325722000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp13-155.fits.gz
566713184|2017-04-28|57872|57871|HD143840N300053M02|13|184|QSO|Non|2.3385890000|222.2527800000|30.7031870000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp13-184.fits.gz
566713209|2017-04-28|57872|57871|HD143840N300053M02|13|209|QSO|Non|1.5250000000|221.6446160000|30.1100302000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp13-209.fits.gz
566713212|2017-04-28|57872|57871|HD143840N300053M02|13|212|QSO|Non|1.3711000000|222.0000182000|30.1120551000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp13-212.fits.gz
566715046|2017-04-28|57872|57871|HD143840N300053M02|15|46|QSO|Non|0.8489880000|219.8818000000|31.4345500000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp15-046.fits.gz
566715199|2017-04-28|57872|57871|HD143840N300053M02|15|199|QSO|Non|1.3800000000|219.3496225000|30.7575559000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp15-199.fits.gz
566709008|2017-04-28|57872|57871|HD143840N300053M02|9|8|QSO|Non|1.9280800000|220.6986407000|30.0292104000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp09-008.fits.gz
566709069|2017-04-28|57872|57871|HD143840N300053M02|9|69|QSO|Non|-9999.0000000000|220.7346337000|30.8607242000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp09-069.fits.gz
566709130|2017-04-28|57872|57871|HD143840N300053M02|9|130|QSO|Non|2.3992850000|221.0993500000|30.3113350000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp09-130.fits.gz
566709146|2017-04-28|57872|57871|HD143840N300053M02|9|146|QSO|Non|0.7180000000|221.1282800000|30.3715020000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp09-146.fits.gz
566709185|2017-04-28|57872|57871|HD143840N300053M02|9|185|QSO|Non|1.0038330000|221.0929711000|30.5039070000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp09-185.fits.gz
566709204|2017-04-28|57872|57871|HD143840N300053M02|9|204|QSO|Non|1.3396040000|220.6937100000|30.4497440000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp09-204.fits.gz
566709242|2017-04-28|57872|57871|HD143840N300053M02|9|242|QSO|Non|2.6366060000|221.2535000000|30.0971110000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp09-242.fits.gz
566706043|2017-04-28|57872|57871|HD143840N300053M02|6|43|QSO|Non|0.6274050000|221.9114544000|29.8078987000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp06-043.fits.gz
566706047|2017-04-28|57872|57871|HD143840N300053M02|6|47|QSO|Non|0.9070190000|221.5003231000|29.8537021000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp06-047.fits.gz
566706079|2017-04-28|57872|57871|HD143840N300053M02|6|79|QSO|Non|1.4352250000|221.3282565000|29.4589313000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp06-079.fits.gz
566706080|2017-04-28|57872|57871|HD143840N300053M02|6|80|QSO|Non|1.3389700000|221.4651000000|29.4446200000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp06-080.fits.gz
566706134|2017-04-28|57872|57871|HD143840N300053M02|6|134|QSO|Non|0.9873120000|222.3438000000|29.3360300000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp06-134.fits.gz
566706156|2017-04-28|57872|57871|HD143840N300053M02|6|156|QSO|Non|2.0020390000|221.9895162000|29.0936972000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp06-156.fits.gz
566706190|2017-04-28|57872|57871|HD143840N300053M02|6|190|QSO|Non|1.2677010000|221.5922700000|29.1928060000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp06-190.fits.gz
566706196|2017-04-28|57872|57871|HD143840N300053M02|6|196|QSO|Non|1.1764600000|221.7624000000|29.1879800000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp06-196.fits.gz
566706234|2017-04-28|57872|57871|HD143840N300053M02|6|234|QSO|Non|0.5825600000|221.4546400000|29.1857020000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp06-234.fits.gz
566706235|2017-04-28|57872|57871|HD143840N300053M02|6|235|QSO|Non|-9999.0000000000|221.2585794000|29.1079773000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp06-235.fits.gz
566703017|2017-04-28|57872|57871|HD143840N300053M02|3|17|QSO|Non|1.6659110000|218.9089200000|29.6696650000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp03-017.fits.gz
566703081|2017-04-28|57872|57871|HD143840N300053M02|3|81|QSO|Non|0.5576430000|218.0191000000|29.8597560000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp03-081.fits.gz
566703100|2017-04-28|57872|57871|HD143840N300053M02|3|100|QSO|Non|1.0185530000|218.1032000000|30.0331100000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp03-100.fits.gz
566703124|2017-04-28|57872|57871|HD143840N300053M02|3|124|QSO|Non|1.5795240000|218.2853900000|30.6222120000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp03-124.fits.gz
566703144|2017-04-28|57872|57871|HD143840N300053M02|3|144|QSO|Non|0.8701560000|219.1204700000|30.5612280000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp03-144.fits.gz
566703170|2017-04-28|57872|57871|HD143840N300053M02|3|170|QSO|Non|1.6178720000|218.5985900000|30.1172020000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp03-170.fits.gz
566703181|2017-04-28|57872|57871|HD143840N300053M02|3|181|QSO|Non|1.0890650000|218.4441638000|29.9303863000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp03-181.fits.gz
566703222|2017-04-28|57872|57871|HD143840N300053M02|3|222|QSO|Non|1.5834730000|218.6050600000|30.4658010000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp03-222.fits.gz
566704167|2017-04-28|57872|57871|HD143840N300053M02|4|167|QSO|Non|1.7858300000|219.4581271000|29.9617474000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp04-167.fits.gz
566811006|2017-04-28|57872|57871|HD162301N323735M02|11|6|QSO|Non|0.9135620000|245.4571954000|34.5434080000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp11-006.fits.gz
566811064|2017-04-28|57872|57871|HD162301N323735M02|11|64|QSO|Non|1.3157400000|246.1851339000|34.2000378000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp11-064.fits.gz
566811092|2017-04-28|57872|57871|HD162301N323735M02|11|92|QSO|Non|1.4943130000|245.3332400000|34.2514640000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp11-092.fits.gz
566811172|2017-04-28|57872|57871|HD162301N323735M02|11|172|QSO|Non|2.0098280000|244.9305200000|34.9807220000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp11-172.fits.gz
566814033|2017-04-28|57872|57871|HD162301N323735M02|14|33|QSO|Non|-9999.0000000000|242.9909667000|32.9602565000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp14-033.fits.gz
566814034|2017-04-28|57872|57871|HD162301N323735M02|14|34|QSO|Non|0.5126530000|243.2810000000|32.6954300000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp14-034.fits.gz
566814095|2017-04-28|57872|57871|HD162301N323735M02|14|95|QSO|Non|-9999.0000000000|244.1281000000|33.5020900000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp14-095.fits.gz
566814170|2017-04-28|57872|57871|HD162301N323735M02|14|170|QSO|Non|1.5081900000|244.0588500000|33.0534680000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp14-170.fits.gz
566814191|2017-04-28|57872|57871|HD162301N323735M02|14|191|QSO|Non|1.2768660000|243.6424284000|32.9766240000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp14-191.fits.gz
566814247|2017-04-28|57872|57871|HD162301N323735M02|14|247|QSO|Non|2.5300590000|243.0965600000|33.0990270000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp14-247.fits.gz
566808026|2017-04-28|57872|57871|HD162301N323735M02|8|26|QSO|Non|1.3100000000|246.8292000000|32.4670100000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp08-026.fits.gz
566808047|2017-04-28|57872|57871|HD162301N323735M02|8|47|QSO|Non|1.7700000000|246.9700569000|32.5531323000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp08-047.fits.gz
566808079|2017-04-28|57872|57871|HD162301N323735M02|8|79|QSO|Non|1.2174560000|247.2440595000|32.3081809000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp08-079.fits.gz
566808098|2017-04-28|57872|57871|HD162301N323735M02|8|98|QSO|Non|1.0750000000|247.4289300000|32.3449240000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp08-098.fits.gz
566808120|2017-04-28|57872|57871|HD162301N323735M02|8|120|QSO|Non|2.3155320000|246.7581100000|31.5970010000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp08-120.fits.gz
566808181|2017-04-28|57872|57871|HD162301N323735M02|8|181|QSO|Non|1.2364210000|246.2942262000|31.6852625000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp08-181.fits.gz
566813050|2017-04-28|57872|57871|HD162301N323735M02|13|50|QSO|Non|1.4800000000|248.3174900000|32.7962570000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp13-050.fits.gz
566813061|2017-04-28|57872|57871|HD162301N323735M02|13|61|QSO|Non|1.7727100000|248.2673300000|32.5643490000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp13-061.fits.gz
566813215|2017-04-28|57872|57871|HD162301N323735M02|13|215|QSO|Non|0.5416720000|247.5109500000|32.8004280000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp13-215.fits.gz
566813218|2017-04-28|57872|57871|HD162301N323735M02|13|218|QSO|Non|1.2200000000|247.8226681000|33.0121957000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp13-218.fits.gz
566809062|2017-04-28|57872|57871|HD162301N323735M02|9|62|QSO|Non|2.7937830000|246.7591700000|33.6036180000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp09-062.fits.gz
566809083|2017-04-28|57872|57871|HD162301N323735M02|9|83|QSO|Non|0.2043430000|246.5302000000|33.9875720000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp09-083.fits.gz
566809106|2017-04-28|57872|57871|HD162301N323735M02|9|106|QSO|Non|2.2382090000|246.4273700000|33.6250090000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp09-106.fits.gz
566809152|2017-04-28|57872|57871|HD162301N323735M02|9|152|QSO|Non|2.2208110000|246.5142032000|33.1923209000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp09-152.fits.gz
566809173|2017-04-28|57872|57871|HD162301N323735M02|9|173|QSO|Non|1.0140500000|246.1792143000|33.2430183000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp09-173.fits.gz
566806011|2017-04-28|57872|57871|HD162301N323735M02|6|11|QSO|Non|1.5605900000|247.5266200000|31.6612950000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp06-011.fits.gz
566806041|2017-04-28|57872|57871|HD162301N323735M02|6|41|QSO|Non|1.5214040000|247.7485700000|32.3960670000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp06-041.fits.gz
566806076|2017-04-28|57872|57871|HD162301N323735M02|6|76|QSO|Non|1.2919890000|247.4009500000|32.0725600000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp06-076.fits.gz
566806112|2017-04-28|57872|57871|HD162301N323735M02|6|112|QSO|Non|1.9514420000|248.0696100000|31.5759530000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp06-112.fits.gz
566806245|2017-04-28|57872|57871|HD162301N323735M02|6|245|QSO|Non|0.7280000000|247.5943692000|32.0421579000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp06-245.fits.gz
566803045|2017-04-28|57872|57871|HD162301N323735M02|3|45|QSO|Non|0.1512210000|244.4272400000|32.3761990000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp03-045.fits.gz
566803100|2017-04-28|57872|57871|HD162301N323735M02|3|100|QSO|Non|1.2675850000|244.1533153000|32.5531466000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp03-100.fits.gz
566803123|2017-04-28|57872|57871|HD162301N323735M02|3|123|QSO|Non|3.0367540000|244.3807992000|33.2838551000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp03-123.fits.gz
566803208|2017-04-28|57872|57871|HD162301N323735M02|3|208|QSO|Non|2.2267410000|244.9274400000|32.9053660000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp03-208.fits.gz
566803219|2017-04-28|57872|57871|HD162301N323735M02|3|219|QSO|Non|1.1480870000|244.5733500000|33.1502140000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp03-219.fits.gz
566804028|2017-04-28|57872|57871|HD162301N323735M02|4|28|QSO|Non|1.1784300000|245.4121800000|33.0093780000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp04-028.fits.gz
566804035|2017-04-28|57872|57871|HD162301N323735M02|4|35|QSO|Non|1.6571020000|245.7218000000|32.9366640000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp04-035.fits.gz
566804116|2017-04-28|57872|57871|HD162301N323735M02|4|116|QSO|Non|2.1214190000|246.1820600000|32.3967270000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp04-116.fits.gz
566804154|2017-04-28|57872|57871|HD162301N323735M02|4|154|QSO|Non|1.8922280000|245.0196463000|32.7225533000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp04-154.fits.gz
566804206|2017-04-28|57872|57871|HD162301N323735M02|4|206|QSO|Non|2.4220770000|245.8486300000|33.2090590000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp04-206.fits.gz
566804246|2017-04-28|57872|57871|HD162301N323735M02|4|246|QSO|Non|0.2576470000|246.1664800000|32.6552690000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp04-246.fits.gz
567011036|2017-04-28|57872|57871|KP111345S000410B01|11|36|QSO|Non|0.2111510000|169.0130559000|2.1478490000|||||20170428/KP111345S000410B01/spec-57872-KP111345S000410B01_sp11-036.fits.gz
567008089|2017-04-28|57872|57871|KP111345S000410B01|8|89|QSO|Non|0.0991650000|169.7702890000|-0.2127510000|||||20170428/KP111345S000410B01/spec-57872-KP111345S000410B01_sp08-089.fits.gz
566716080|2017-04-28|57872|57871|HD143840N300053M02|16|80|QSO|Non|0.7234370000|217.8969000000|31.3017700000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp16-080.fits.gz
566716169|2017-04-28|57872|57871|HD143840N300053M02|16|169|QSO|Non|1.1764700000|218.4607700000|31.5115200000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp16-169.fits.gz
566716051|2017-04-28|57872|57871|HD143840N300053M02|16|51|QSO|Non|0.0527670000|218.4269890000|31.8246000000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp16-051.fits.gz
566716103|2017-04-28|57872|57871|HD143840N300053M02|16|103|QSO|Non|1.4855050000|219.2830800000|31.5753020000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp16-103.fits.gz
566702232|2017-04-28|57872|57871|HD143840N300053M02|2|232|QSO|Non|3.0190000000|218.5810805000|28.6772120000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp02-232.fits.gz
566702168|2017-04-28|57872|57871|HD143840N300053M02|2|168|QSO|Non|0.6678400000|217.1684792000|28.9282611000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp02-168.fits.gz
566702113|2017-04-28|57872|57871|HD143840N300053M02|2|113|QSO|Non|2.1202740000|218.2221500000|27.9050470000|||||20170428/HD143840N300053M02/spec-57872-HD143840N300053M02_sp02-113.fits.gz
566805051|2017-04-28|57872|57871|HD162301N323735M02|5|51|QSO|Non|1.7485000000|245.1283602000|31.9514310000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp05-051.fits.gz
566815117|2017-04-28|57872|57871|HD162301N323735M02|15|117|QSO|Non|1.2800000000|245.8713800000|33.3088230000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp15-117.fits.gz
566812111|2017-04-28|57872|57871|HD162301N323735M02|12|111|QSO|Non|1.0800000000|247.7793863000|34.2425440000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp12-111.fits.gz
566815151|2017-04-28|57872|57871|HD162301N323735M02|15|151|QSO|Non|0.1203800000|245.1967260000|34.0092004000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp15-151.fits.gz
566805135|2017-04-28|57872|57871|HD162301N323735M02|5|135|QSO|Non|1.2676000000|246.0378000000|31.4581900000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp05-135.fits.gz
566805116|2017-04-28|57872|57871|HD162301N323735M02|5|116|QSO|Non|0.4475000000|245.9354213000|31.9117386000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp05-116.fits.gz
566812097|2017-04-28|57872|57871|HD162301N323735M02|12|97|QSO|Non|1.4600000000|247.0241000000|33.9692500000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp12-097.fits.gz
566807107|2017-04-28|57872|57871|HD162301N323735M02|7|107|QSO|Non|1.7750000000|246.7769100000|31.2109590000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp07-107.fits.gz
566812107|2017-04-28|57872|57871|HD162301N323735M02|12|107|QSO|Non|-9999.0000000000|248.0198205000|34.1866259000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp12-107.fits.gz
566816113|2017-04-28|57872|57871|HD162301N323735M02|16|113|QSO|Non|1.5389180000|245.1819000000|34.2646500000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp16-113.fits.gz
566802240|2017-04-28|57872|57871|HD162301N323735M02|2|240|QSO|Non|0.4475000000|244.7300900000|31.1751470000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp02-240.fits.gz
566816021|2017-04-28|57872|57871|HD162301N323735M02|16|21|QSO|Non|1.2512890000|243.5177800000|34.0709560000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp16-021.fits.gz
566816168|2017-04-28|57872|57871|HD162301N323735M02|16|168|QSO|Non|1.3612200000|244.3188000000|34.2645500000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp16-168.fits.gz
566810034|2017-04-28|57872|57871|HD162301N323735M02|10|34|QSO|Non|0.0336190000|243.6744810000|31.7298035000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp10-034.fits.gz
566810111|2017-04-28|57872|57871|HD162301N323735M02|10|111|QSO|Non|0.0584480000|242.9814201000|32.1319787000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp10-111.fits.gz
566816086|2017-04-28|57872|57871|HD162301N323735M02|16|86|QSO|Non|2.0605500000|243.9225559000|34.0350001000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp16-086.fits.gz
566816140|2017-04-28|57872|57871|HD162301N323735M02|16|140|QSO|Non|0.0292150000|244.7446733000|34.7303558000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp16-140.fits.gz
566801005|2017-04-28|57872|57871|HD162301N323735M02|1|5|QSO|Non|2.5311700000|246.1452078000|30.2329046000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp01-005.fits.gz
566802115|2017-04-28|57872|57871|HD162301N323735M02|2|115|QSO|Non|1.3000000000|244.6805600000|30.4122740000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp02-115.fits.gz
566810179|2017-04-28|57872|57871|HD162301N323735M02|10|179|QSO|Non|0.4517700000|243.0915900000|31.8091470000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp10-179.fits.gz
566812136|2017-04-28|57872|57871|HD162301N323735M02|12|136|QSO|Non|1.2850000000|246.6248700000|34.2395580000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp12-136.fits.gz
566805145|2017-04-28|57872|57871|HD162301N323735M02|5|145|QSO|Non|1.6868500000|245.6650500000|31.5069480000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp05-145.fits.gz
566815107|2017-04-28|57872|57871|HD162301N323735M02|15|107|QSO|Non|0.4230000000|245.7933700000|33.4089100000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp15-107.fits.gz
566805029|2017-04-28|57872|57871|HD162301N323735M02|5|29|QSO|Non|3.1375600000|245.1655504000|31.6846359000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp05-029.fits.gz
566810029|2017-04-28|57872|57871|HD162301N323735M02|10|29|QSO|Non|2.0838370000|243.7973672000|31.7912266000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp10-029.fits.gz
566816040|2017-04-28|57872|57871|HD162301N323735M02|16|40|QSO|Non|0.6151540000|244.0073400000|34.4893460000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp16-040.fits.gz
566815236|2017-04-28|57872|57871|HD162301N323735M02|15|236|QSO|Non|0.1816500000|244.8881180000|33.4877051000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp15-236.fits.gz
566816066|2017-04-28|57872|57871|HD162301N323735M02|16|66|QSO|Non|1.6536200000|244.5031964000|34.5239066000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp16-066.fits.gz
566815031|2017-04-28|57872|57871|HD162301N323735M02|15|31|QSO|Non|2.1626950000|246.1618220000|34.0065592000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp15-031.fits.gz
566812033|2017-04-28|57872|57871|HD162301N323735M02|12|33|QSO|Non|1.5500000000|247.3612900000|34.4628100000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp12-033.fits.gz
566812021|2017-04-28|57872|57871|HD162301N323735M02|12|21|QSO|Non|0.0359710000|247.4366083000|33.9454010000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp12-021.fits.gz
566810062|2017-04-28|57872|57871|HD162301N323735M02|10|62|QSO|Non|1.6209000000|243.7282147000|31.9336611000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp10-062.fits.gz
566807209|2017-04-28|57872|57871|HD162301N323735M02|7|209|QSO|Non|0.6019000000|247.2915093000|30.7546581000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp07-209.fits.gz
566807210|2017-04-28|57872|57871|HD162301N323735M02|7|210|QSO|Non|0.4226190000|247.2559700000|30.7337190000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp07-210.fits.gz
566801213|2017-04-28|57872|57871|HD162301N323735M02|1|213|QSO|Non|1.9850000000|245.6919091000|30.2058059000|||||20170428/HD162301N323735M02/spec-57872-HD162301N323735M02_sp01-213.fits.gz
567105119|2017-04-29|57873|57872|HD105331N491352B01|5|119|QSO|Non|0.2855260000|163.6862083000|48.5275028000|||||20170429/HD105331N491352B01/spec-57873-HD105331N491352B01_sp05-119.fits.gz
567109153|2017-04-29|57873|57872|HD105331N491352B01|9|153|QSO|Non|1.1495000000|164.1586807000|49.8287207000|||||20170429/HD105331N491352B01/spec-57873-HD105331N491352B01_sp09-153.fits.gz
567205025|2017-04-29|57873|57872|HD132913N104905M01|5|25|QSO|Non|1.6500000000|202.6407448000|9.4573565000|||||20170429/HD132913N104905M01/spec-57873-HD132913N104905M01_sp05-025.fits.gz
567205046|2017-04-29|57873|57872|HD132913N104905M01|5|46|QSO|Non|2.1111010000|201.8661400000|9.7135662000|||||20170429/HD132913N104905M01/spec-57873-HD132913N104905M01_sp05-046.fits.gz
567205055|2017-04-29|57873|57872|HD132913N104905M01|5|55|QSO|Non|1.3737120000|201.9891900000|10.1949390000|||||20170429/HD132913N104905M01/spec-57873-HD132913N104905M01_sp05-055.fits.gz
567205071|2017-04-29|57873|57872|HD132913N104905M01|5|71|QSO|Non|0.6250000000|201.9007762000|10.0948102000|||||20170429/HD132913N104905M01/spec-57873-HD132913N104905M01_sp05-071.fits.gz
567205077|2017-04-29|57873|57872|HD132913N104905M01|5|77|QSO|Non|1.8631200000|202.0914430000|9.4121762000|||||20170429/HD132913N104905M01/spec-57873-HD132913N104905M01_sp05-077.fits.gz
567205084|2017-04-29|57873|57872|HD132913N104905M01|5|84|QSO|Non|0.9856910000|202.0310000000|9.4203570000|||||20170429/HD132913N104905M01/spec-57873-HD132913N104905M01_sp05-084.fits.gz
567205088|2017-04-29|57873|57872|HD132913N104905M01|5|88|QSO|Non|0.7702780000|201.9265200000|9.6092720000|||||20170429/HD132913N104905M01/spec-57873-HD132913N104905M01_sp05-088.fits.gz
567205152|2017-04-29|57873|57872|HD132913N104905M01|5|152|QSO|Non|-9999.0000000000|202.0910717000|9.9808361000|||||20170429/HD132913N104905M01/spec-57873-HD132913N104905M01_sp05-152.fits.gz
567205162|2017-04-29|57873|57872|HD132913N104905M01|5|162|QSO|Non|1.6200000000|202.0067600000|9.9838632000|||||20170429/HD132913N104905M01/spec-57873-HD132913N104905M01_sp05-162.fits.gz
567205200|2017-04-29|57873|57872|HD132913N104905M01|5|200|QSO|Non|1.1511390000|201.2380741000|9.8272737000|||||20170429/HD132913N104905M01/spec-57873-HD132913N104905M01_sp05-200.fits.gz
